Order_ID,Order_Date,Customer,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Profit,,,
ORD0764,5/17/2025,Customer_068,Keyboard,Accessories,North,5,2154.8,0.15,9157.9,2480.78,,,
ORD0765,12/7/2025,Customer_021,Laptop,Electronics,South,5,55897.21,0.1,251537.43,44537.43,,,
ORD0766,7/31/2025,Customer_045,Backpack,Accessories,South,5,1812.44,0.1,8155.99,2291.08,,,
ORD0767,2/16/2025,Customer_009,Laptop,Electronics,North,1,50763.97,0.15,43149.37,13774.69,,,
ORD0768,6/23/2025,Customer_092,Desk,Furniture,North,3,11969.72,0,35909.17,6525.3,,,
ORD0769,3/17/2025,Customer_049,Smartphone,Electronics,West,5,30336.44,0,151682.18,31745.3,,,
ORD0770,12/22/2025,Customer_007,Headphones,Electronics,South,3,3733.06,0.1,10079.25,1238.2,,,
ORD0771,4/28/2025,Customer_080,Office Chair,Furniture,West,5,8408.12,0.1,37836.56,11956.18,,,
ORD0772,3/12/2025,Customer_078,Printer,Electronics,East,5,14333.77,0.05,68085.42,15247.13,,,
ORD0773,7/31/2025,Customer_063,Printer,Electronics,East,2,13957.13,0.1,25122.84,7904.31,,,
ORD0774,10/13/2025,Customer_049,Office Chair,Furniture,West,4,9277.13,0.1,33397.67,7834.39,,,
ORD0775,8/24/2025,Customer_026,Printer,Electronics,North,4,14331.21,0.1,51592.37,9486.06,,,
ORD0776,12/3/2025,Customer_048,Office Chair,Furniture,West,2,8258.53,0,16517.07,4183.24,,,
ORD0777,10/23/2025,Customer_066,Smartphone,Electronics,West,4,30456.8,0.15,103553.13,22939.87,,,
ORD0778,7/11/2025,Customer_100,Office Chair,Furniture,South,3,8752.39,0.05,24944.31,7640.74,,,
ORD0779,3/12/2025,Customer_096,Smartphone,Electronics,West,4,28639.15,0.15,97373.1,24814.08,,,
ORD0780,3/10/2025,Customer_011,Headphones,Electronics,East,4,3211.69,0.15,10919.76,1797.83,,,
ORD0781,4/3/2025,Customer_070,Headphones,Electronics,North,2,3702.32,0.1,6664.17,1973.78,,,
ORD0782,4/16/2025,Customer_088,Printer,Electronics,North,5,14942.29,0.1,67240.29,12044.95,,,
ORD0783,6/18/2025,Customer_010,Headphones,Electronics,South,2,3519.31,0.15,5982.83,1604.71,,,
ORD0784,12/25/2025,Customer_004,Laptop,Electronics,South,1,58427.29,0.1,52584.56,11755.03,,,
ORD0785,1/19/2025,Customer_002,Smartphone,Electronics,West,2,30230.79,0.1,54415.42,11071.51,,,
ORD0786,5/20/2025,Customer_073,Laptop,Electronics,South,2,51612.26,0.1,92902.06,17341.37,,,
ORD0787,7/31/2025,Customer_008,Keyboard,Accessories,West,2,2208.5,0.05,4196.15,1176.97,,,
ORD0788,12/8/2025,Customer_021,Printer,Electronics,West,4,14996.8,0.1,53988.49,9178.54,,,
ORD0789,10/21/2025,Customer_061,Smartphone,Electronics,West,4,28013.28,0.15,95245.16,24232.58,,,
ORD0790,2/20/2025,Customer_038,Bookshelf,Furniture,West,4,5903.21,0.15,20070.93,6223.35,,,
ORD0791,2/26/2025,Customer_039,Headphones,Electronics,West,2,3386.09,0.1,6094.96,1731.46,,,
ORD0792,10/31/2025,Customer_042,Laptop,Electronics,East,3,57751.69,0.1,155929.55,35651.18,,,
ORD0793,11/27/2025,Customer_023,Printer,Electronics,South,1,12773.45,0.1,11496.11,2352.54,,,
ORD0794,8/20/2025,Customer_033,Mouse,Accessories,North,4,1171.89,0.05,4453.19,784.58,,,
ORD0795,9/3/2025,Customer_018,Smartphone,Electronics,South,2,27402.26,0,54804.53,10777.72,,,
ORD0796,6/26/2025,Customer_011,Keyboard,Accessories,South,5,2081.8,0.15,8847.64,2115.93,,,
ORD0797,11/20/2025,Customer_042,Printer,Electronics,East,2,14282.22,0.15,24279.77,4366.15,,,
ORD0798,7/27/2025,Customer_065,Smartphone,Electronics,West,5,26328.2,0.05,125058.94,33385.52,,,
ORD0799,1/5/2025,Customer_026,Keyboard,Accessories,South,2,2193.68,0,4387.36,603,,,
ORD0800,7/5/2025,Customer_076,Bookshelf,Furniture,South,5,6136.41,0.05,29147.97,6323.33,,,
ORD0801,10/9/2025,Customer_090,Smartphone,Electronics,West,5,29091.54,0.15,123639.06,39303.59,,,
ORD0802,11/26/2025,Customer_052,Backpack,Accessories,North,4,1677.81,0.15,5704.57,1212.4,,,
ORD0803,9/20/2025,Customer_040,Mouse,Accessories,West,5,1282.79,0.05,6093.27,1369.37,,,
ORD0804,1/26/2025,Customer_061,Headphones,Electronics,North,4,3481.91,0.1,12534.88,3445.11,,,
ORD0805,5/31/2025,Customer_016,Backpack,Accessories,South,5,1710.91,0.05,8126.83,1880.83,,,
ORD0806,9/13/2025,Customer_097,Office Chair,Furniture,West,5,7664.92,0.05,36408.38,8868.11,,,
ORD0807,4/9/2025,Customer_069,Mouse,Accessories,South,4,1232.29,0.05,4682.72,916.7,,,
ORD0808,3/16/2025,Customer_042,Smartphone,Electronics,South,5,27933.46,0.05,132683.93,20882.78,,,
ORD0809,9/13/2025,Customer_051,Office Chair,Furniture,South,5,8841.37,0.05,41996.53,7010.76,,,
ORD0810,1/4/2025,Customer_095,Mouse,Accessories,South,5,1138.14,0.05,5406.17,1509.96,,,
ORD0811,1/9/2025,Customer_061,Keyboard,Accessories,North,4,2145.97,0.2,6867.1,1096.21,,,
ORD0812,4/15/2025,Customer_078,Smartphone,Electronics,West,3,26425.12,0.15,67384.06,17166.49,,,
ORD0813,4/26/2025,Customer_069,Mouse,Accessories,South,5,1150.01,0.05,5462.53,738.2,,,
ORD0814,12/13/2025,Customer_088,Printer,Electronics,East,1,13593.43,0,13593.43,3262.47,,,
ORD0815,2/28/2025,Customer_073,Printer,Electronics,West,2,14461.27,0.1,26030.29,6146.61,,,
ORD0816,8/27/2025,Customer_031,Backpack,Accessories,East,2,1667.18,0.15,2834.21,454.95,,,
ORD0817,3/21/2025,Customer_057,Keyboard,Accessories,East,3,2357.01,0.1,6363.92,1442.22,,,
ORD0818,4/24/2025,Customer_049,Office Chair,Furniture,West,4,8936.78,0.05,33959.75,6186.64,,,
ORD0819,12/9/2025,Customer_053,Backpack,Accessories,West,5,1935.99,0.05,9195.95,2567.52,,,
ORD0820,2/6/2025,Customer_077,Backpack,Accessories,East,4,1764.61,0.05,6705.52,1471.53,,,
ORD0821,1/7/2025,Customer_044,Smartphone,Electronics,North,4,29568.27,0.05,112359.42,25356.68,,,
ORD0822,2/11/2025,Customer_041,Office Chair,Furniture,North,3,8233.15,0.15,20994.52,2569.21,,,
ORD0823,5/8/2025,Customer_051,Backpack,Accessories,North,5,1711.71,0.05,8130.62,2029.59,,,
ORD0824,8/1/2025,Customer_049,Keyboard,Accessories,North,1,2104,0.1,1893.6,536.15,,,
ORD0825,10/23/2025,Customer_038,Laptop,Electronics,East,5,51576.73,0,257883.67,61148.94,,,
ORD0826,8/9/2025,Customer_043,Headphones,Electronics,North,4,3228.35,0.1,11622.08,2302.32,,,
ORD0827,3/12/2025,Customer_058,Office Chair,Furniture,East,2,8516.42,0.05,16181.19,2236.68,,,
ORD0828,7/1/2025,Customer_025,Desk,Furniture,West,4,13108.94,0.15,44570.4,9725.63,,,
ORD0829,12/19/2025,Customer_065,Desk,Furniture,North,5,11478.12,0.1,51651.54,13646.25,,,
ORD0830,5/7/2025,Customer_055,Headphones,Electronics,West,2,3207.8,0.1,5774.04,1669.25,,,
ORD0831,7/17/2025,Customer_077,Office Chair,Furniture,North,4,8165.47,0,32661.89,4137.88,,,
ORD0832,4/28/2025,Customer_063,Backpack,Accessories,South,1,1911.85,0,1911.85,249.16,,,
ORD0833,3/4/2025,Customer_062,Printer,Electronics,West,3,12639.75,0.1,34127.33,9162.29,,,
ORD0834,3/22/2025,Customer_039,Headphones,Electronics,West,1,3757.02,0.05,3569.17,459.82,,,
ORD0835,7/15/2025,Customer_088,Keyboard,Accessories,North,5,2036.86,0,10184.29,3141.36,,,
ORD0836,2/26/2025,Customer_083,Mouse,Accessories,West,4,1246.79,0.1,4488.45,973.84,,,
ORD0837,5/9/2025,Customer_079,Smartphone,Electronics,West,1,29776.27,0.15,25309.83,8029.99,,,
ORD0838,7/30/2025,Customer_076,Mouse,Accessories,West,4,1270.56,0.05,4828.14,988.33,,,
ORD0839,11/11/2025,Customer_096,Laptop,Electronics,South,5,55049.53,0.05,261485.28,70033.64,,,
ORD0840,8/8/2025,Customer_018,Backpack,Accessories,East,4,1924.13,0.1,6926.86,2106.31,,,
ORD0841,9/11/2025,Customer_034,Backpack,Accessories,East,1,1932.47,0.1,1739.23,353.72,,,
ORD0842,7/20/2025,Customer_072,Office Chair,Furniture,East,2,8096.22,0,16192.45,3299.32,,,
ORD0843,6/16/2025,Customer_084,Headphones,Electronics,West,3,3509.77,0.1,9476.38,1724.47,,,
ORD0844,10/6/2025,Customer_048,Mouse,Accessories,West,4,1206.26,0.05,4583.8,836.3,,,
ORD0845,12/17/2025,Customer_012,Bookshelf,Furniture,South,4,6030.66,0.15,20504.24,3496.8,,,
ORD0846,5/26/2025,Customer_066,Desk,Furniture,South,4,11542.73,0,46170.91,5772.25,,,
ORD0847,9/9/2025,Customer_034,Printer,Electronics,South,1,14507.59,0.05,13782.21,2436.74,,,
ORD0848,3/19/2025,Customer_070,Smartphone,Electronics,South,5,26381.43,0.1,118716.44,18006.39,,,
ORD0849,2/20/2025,Customer_067,Desk,Furniture,North,2,13050.78,0.05,24796.49,4576.71,,,
ORD0850,1/17/2025,Customer_052,Laptop,Electronics,South,5,50882.08,0.1,228969.35,60002.43,,,
ORD0851,10/4/2025,Customer_024,Headphones,Electronics,South,5,3155.17,0.1,14198.28,3097.68,,,
ORD0852,6/25/2025,Customer_054,Office Chair,Furniture,East,3,8405.47,0.05,23955.6,6212.73,,,
ORD0853,5/21/2025,Customer_027,Keyboard,Accessories,South,4,2020.25,0.05,7676.97,1310.3,,,
ORD0854,9/6/2025,Customer_077,Laptop,Electronics,West,4,50169.96,0.05,190645.85,34256.57,,,
ORD0855,4/17/2025,Customer_055,Smartphone,Electronics,East,4,30050.9,0,120203.62,27786.65,,,
ORD0856,2/8/2025,Customer_013,Headphones,Electronics,North,4,3658.91,0.05,13903.87,2522.38,,,
ORD0857,2/26/2025,Customer_040,Mouse,Accessories,South,5,1207.56,0.1,5434,1241.17,,,
ORD0858,4/27/2025,Customer_056,Headphones,Electronics,South,3,3512.8,0.05,10011.47,1757.58,,,
ORD0859,11/23/2025,Customer_066,Printer,Electronics,South,4,12743.26,0.1,45875.75,12543.73,,,
ORD0860,7/18/2025,Customer_039,Mouse,Accessories,North,4,1141.95,0.05,4339.39,985.92,,,
ORD0861,8/2/2025,Customer_084,Bookshelf,Furniture,North,5,6657.44,0.05,31622.83,8210.55,,,
ORD0862,4/24/2025,Customer_005,Laptop,Electronics,East,5,57912.54,0.05,275084.56,73416.9,,,
ORD0863,3/20/2025,Customer_042,Smartphone,Electronics,East,5,27995.44,0.15,118980.64,31017.36,,,
ORD0864,1/2/2025,Customer_094,Smartphone,Electronics,North,1,28476.2,0,28476.2,6330.02,,,
ORD0865,5/28/2025,Customer_024,Mouse,Accessories,North,3,1184.56,0.15,3020.63,888.62,,,
ORD0866,2/22/2025,Customer_059,Printer,Electronics,South,5,13320.94,0,66604.71,19506.37,,,
ORD0867,12/17/2025,Customer_019,Desk,Furniture,North,4,12803.94,0.1,46094.17,8201.52,,,
ORD0868,3/5/2025,unknown,Bookshelf,Furniture,West,5,6417.79,0,32088.93,7290.6,,,
ORD0869,4/12/2025,Customer_046,Laptop,Electronics,South,2,51953.11,0,103906.22,24773.4,,,
ORD0870,10/18/2025,Customer_031,Office Chair,Furniture,West,3,9144.85,0.1,24691.1,5361.79,,,
ORD0871,2/20/2025,Customer_002,Backpack,Accessories,South,1,1778.09,0.15,1511.37,471.56,,,
ORD0872,1/10/2025,Customer_076,Printer,Electronics,West,5,13898.14,0.15,59067.1,9636.55,,,
ORD0873,8/6/2025,Customer_061,Bookshelf,Furniture,North,5,7114.34,0,35571.69,8821.35,,,
ORD0874,5/24/2025,Customer_001,Printer,Electronics,West,4,13560.54,0,54242.18,10122.29,,,
ORD0875,11/7/2025,Customer_021,Desk,Furniture,South,3,12938,0.15,32991.89,7594.48,,,
ORD0876,6/23/2025,Customer_089,Bookshelf,Furniture,East,3,6168.05,0.15,15728.53,3707.84,,,
ORD0877,12/7/2025,Customer_064,Keyboard,Accessories,West,1,2064.7,0.1,1858.23,556.77,,,
ORD0878,9/22/2025,Customer_015,Office Chair,Furniture,South,2,8724.2,0.1,15703.55,3369.83,,,
ORD0879,2/6/2025,Customer_086,Printer,Electronics,East,2,13122.45,0.1,23620.41,6669.31,,,
ORD0880,6/15/2025,Customer_031,Backpack,Accessories,South,1,1626.3,0.15,1382.35,428.81,,,
ORD0881,3/31/2025,Customer_029,Desk,Furniture,East,1,11481.74,0.1,10333.57,1250.83,,,
ORD0882,2/11/2025,Customer_007,Laptop,Electronics,South,3,57371.83,0.15,146298.16,26715.76,,,
ORD0883,5/9/2025,Customer_087,Office Chair,Furniture,South,1,7870.76,0,7870.76,1454.21,,,
ORD0884,11/10/2025,Customer_070,Printer,Electronics,North,4,13520,0.05,51375.99,10252.01,,,
ORD0885,10/20/2025,Customer_020,Smartphone,Electronics,East,2,29872.97,0.1,53771.34,16602.29,,,
ORD0886,4/26/2025,Customer_094,Keyboard,Accessories,North,4,2118.23,0.1,7625.63,979.18,,,
ORD0887,11/29/2025,Customer_065,Headphones,Electronics,West,3,3584.86,0.05,10216.85,3171.15,,,
ORD0888,2/28/2025,Customer_081,Printer,Electronics,East,3,13222.39,0.2,31733.74,8834,,,
ORD0889,3/9/2025,Customer_043,Bookshelf,Furniture,North,1,6932.5,0.05,6585.88,1457.58,,,
ORD0890,6/27/2025,Customer_087,Headphones,Electronics,East,5,3354.57,0.2,13418.3,3502.67,,,
ORD0891,6/25/2025,Customer_079,Backpack,Accessories,South,3,1936.35,0.05,5518.59,1548.88,,,
ORD0892,11/29/2025,Customer_001,Mouse,Accessories,West,4,1244.15,0.1,4478.95,1262.86,,,
ORD0893,8/5/2025,Customer_080,Keyboard,Accessories,South,3,2020.93,0.05,5759.64,1677.36,,,
ORD0894,4/19/2025,Customer_053,Headphones,Electronics,West,1,3446.44,0,3446.44,791.05,,,
ORD0895,6/18/2025,Customer_018,Office Chair,Furniture,South,4,9046.5,0.15,30758.1,7664.52,,,
ORD0896,10/12/2025,Customer_054,Smartphone,Electronics,South,5,25506.28,0.05,121154.84,38341.39,,,
ORD0897,2/18/2025,Customer_002,Desk,Furniture,West,1,12166.79,0.15,10341.77,1587.69,,,
ORD0898,1/2/2025,Customer_041,Laptop,Electronics,East,3,50949.88,0.05,145207.14,20705.3,,,
ORD0899,9/4/2025,Customer_012,Desk,Furniture,East,2,12313.52,0.05,23395.7,5473.93,,,
ORD0900,3/10/2025,Customer_045,Desk,Furniture,South,1,11878.26,0,11878.26,1566.75,,,
ORD0901,7/4/2025,Customer_029,Mouse,Accessories,North,1,1096.15,0.05,1041.34,277.41,,,
ORD0902,12/15/2025,Customer_004,Smartphone,Electronics,South,1,29228.57,0.05,27767.14,8729.32,,,
ORD0903,4/24/2025,Customer_062,Smartphone,Electronics,South,1,30229.62,0,30229.62,4017.97,,,
ORD0904,4/22/2025,Customer_089,Bookshelf,Furniture,North,5,7036.39,0.1,31663.74,9009.28,,,
ORD0905,10/20/2025,Customer_008,Bookshelf,Furniture,West,5,6711.72,0.05,31880.66,4045.98,,,
ORD0906,8/22/2025,Customer_032,Smartphone,Electronics,North,4,30735.55,0.1,110647.97,27787.95,,,
ORD0907,10/13/2025,Customer_009,Headphones,Electronics,South,2,3721.17,0.05,7070.22,1727.52,,,
ORD0908,10/27/2025,Customer_035,Smartphone,Electronics,East,3,27530.5,0.1,74332.35,21310.51,,,
ORD0909,1/31/2025,Customer_047,Backpack,Accessories,South,1,1671.7,0,1671.7,314.97,,,
ORD0910,9/13/2025,Customer_056,Smartphone,Electronics,East,5,27696.97,0.15,117712.1,20986.1,,,
ORD0911,2/24/2025,Customer_067,Mouse,Accessories,North,2,1096.97,0.1,1974.54,489.08,,,
ORD0912,7/7/2025,Customer_058,Headphones,Electronics,North,2,3751.25,0.1,6752.25,1695.13,,,
ORD0913,5/26/2025,Customer_085,Printer,Electronics,West,4,14292.05,0.05,54309.8,10535.9,,,
ORD0914,4/24/2025,Customer_030,Keyboard,Accessories,West,4,2364.36,0,9457.42,2579.09,,,
ORD0915,10/2/2025,Customer_005,Smartphone,Electronics,East,1,26277.14,0.2,21021.71,3710.87,,,
ORD0916,7/9/2025,Customer_083,Keyboard,Accessories,West,3,1988.79,0,5966.36,1209.26,,,
ORD0917,8/17/2025,Customer_083,Smartphone,Electronics,North,2,29379.95,0.1,52883.91,15383.75,,,
ORD0918,6/26/2025,Customer_026,Backpack,Accessories,North,2,1746.62,0,3493.24,810.31,,,
ORD0919,1/18/2025,Customer_030,Bookshelf,Furniture,South,5,6553.61,0,32768.05,10139.04,,,
ORD0920,5/14/2025,Customer_046,Backpack,Accessories,South,1,1794.92,0.05,1705.17,352.68,,,
ORD0921,11/26/2025,Customer_017,Bookshelf,Furniture,East,2,6612.11,0.1,11901.79,2636.56,,,
ORD0922,5/31/2025,Customer_048,Printer,Electronics,East,2,14368.32,0.1,25862.98,5467.74,,,
ORD0923,7/2/2025,Customer_009,Keyboard,Accessories,East,2,2181.83,0.15,3709.11,1052.18,,,
ORD0924,10/18/2025,Customer_003,Office Chair,Furniture,East,2,9237.09,0.15,15703.05,2096.04,,,
ORD0925,11/19/2025,Customer_082,Printer,Electronics,East,3,13399.13,0.1,36177.65,7338.21,,,
ORD0926,5/9/2025,Customer_091,Mouse,Accessories,West,4,1311.48,0.2,4196.73,1100.02,,,
ORD0927,1/24/2025,Customer_099,Smartphone,Electronics,South,4,27053.12,0,108212.49,29254.44,,,
ORD0928,5/23/2025,Customer_060,Office Chair,Furniture,East,3,8010.54,0.1,21628.45,5887.27,,,
ORD0929,3/5/2025,Customer_002,Printer,Electronics,West,1,15062.3,0,15062.3,1911.08,,,
ORD0930,7/14/2025,Customer_078,Backpack,Accessories,West,2,1917.16,0.1,3450.89,1003.1,,,
ORD0931,10/21/2025,Customer_087,Mouse,Accessories,North,1,1231.94,0,1231.94,172.71,,,
ORD0932,2/13/2025,Customer_100,Mouse,Accessories,West,1,1307.32,0.05,1241.95,296.46,,,
ORD0933,7/23/2025,Customer_066,Laptop,Electronics,West,3,59801.43,0,179404.28,27788.47,,,
ORD0934,8/4/2025,Customer_031,Bookshelf,Furniture,North,5,7087.94,0.05,33667.71,10437.93,,,
ORD0935,5/10/2025,Customer_027,Backpack,Accessories,East,5,1813.13,0.2,7252.52,1591.74,,,
ORD0936,12/15/2025,Customer_020,Smartphone,Electronics,East,5,25274.37,0.15,107416.09,22728.92,,,
ORD0937,6/18/2025,Customer_067,Bookshelf,Furniture,North,4,6504.19,0.1,23415.07,3909.62,,,
ORD0938,11/9/2025,Customer_035,Laptop,Electronics,West,3,51843.39,0.15,132200.64,26234.47,,,
ORD0939,11/5/2025,Customer_084,Desk,Furniture,East,2,11407.68,0.1,20533.82,3270.24,,,
ORD0940,11/28/2025,Customer_077,Desk,Furniture,North,1,12112.6,0,12112.6,2552.74,,,
ORD0941,10/30/2025,Customer_044,Printer,Electronics,North,1,12854.02,0,12854.02,3437.95,,,
ORD0942,1/15/2025,Customer_036,Keyboard,Accessories,North,2,2251.12,0,4502.24,575.54,,,
ORD0943,1/4/2025,Customer_090,Desk,Furniture,North,1,12725.4,0.1,11452.86,2782.8,,,
ORD0944,9/27/2025,Customer_079,Backpack,Accessories,North,3,1872.13,0,5616.38,944.82,,,
ORD0945,7/5/2025,Customer_014,Laptop,Electronics,North,1,54719.99,0,54719.99,13554.28,,,
ORD0946,8/26/2025,Customer_033,Office Chair,Furniture,East,3,8229.64,0.1,22220.04,3530.91,,,
ORD0947,1/19/2025,Customer_091,Keyboard,Accessories,South,2,2391.2,0.1,4304.16,752.31,,,
ORD0948,12/10/2025,Customer_085,Headphones,Electronics,East,5,3540.21,0.1,15930.94,1980.75,,,
ORD0949,9/29/2025,Customer_099,Printer,Electronics,South,5,13459.85,0.05,63934.27,20009.39,,,
ORD0950,9/30/2025,Customer_032,Keyboard,Accessories,North,4,2275.84,0.05,8648.19,2198.78,,,
ORD0951,11/13/2025,Customer_038,Bookshelf,Furniture,East,3,6117.78,0.1,16518.02,2942.53,,,
ORD0952,8/25/2025,Customer_026,Office Chair,Furniture,North,1,9257.02,0.1,8331.32,1137.93,,,
ORD0953,8/12/2025,Customer_017,Printer,Electronics,South,2,13129.16,0.05,24945.4,6576.62,,,
ORD0954,12/13/2025,Customer_025,Keyboard,Accessories,East,4,2066.23,0,8264.93,1084.74,,,
ORD0955,8/15/2025,Customer_064,Office Chair,Furniture,West,2,9204.98,0,18409.96,4073.96,,,
ORD0956,8/23/2025,Customer_063,Office Chair,Furniture,East,2,7993.54,0.1,14388.37,4287.52,,,
ORD0957,4/11/2025,Customer_037,Laptop,Electronics,East,4,50766.71,0.1,182760.17,36986.05,,,
ORD0958,8/2/2025,Customer_050,Smartphone,Electronics,South,3,25300.96,0,75902.89,22735.46,,,
ORD0959,5/3/2025,Customer_008,Backpack,Accessories,North,3,1787.89,0.15,4559.13,1129.15,,,
ORD0960,7/10/2025,Customer_076,Desk,Furniture,East,2,12029.43,0,24058.85,5353.7,,,
ORD0961,1/15/2025,Customer_083,Desk,Furniture,West,4,11286.9,0.1,40632.82,6943.11,,,
ORD0962,5/21/2025,Customer_069,Bookshelf,Furniture,West,5,6241.53,0,31207.64,8432.45,,,
ORD0963,5/26/2025,Customer_097,Keyboard,Accessories,West,1,2229.27,0.05,2117.8,402.58,,,
ORD0964,8/2/2025,Customer_078,Headphones,Electronics,East,1,3735.51,0,3735.51,812.89,,,
ORD0965,12/3/2025,Customer_096,Office Chair,Furniture,East,4,8191.99,0,32767.96,6596.21,,,
ORD0966,10/7/2025,Customer_034,Laptop,Electronics,West,3,52325.13,0,156975.39,47327.56,,,
ORD0967,7/18/2025,Customer_023,Bookshelf,Furniture,North,1,5971.72,0.15,5075.96,654.74,,,
ORD0968,10/11/2025,Customer_082,Smartphone,Electronics,South,3,25706.35,0.1,69407.13,9052.68,,,
ORD0969,4/10/2025,Customer_005,Smartphone,Electronics,North,4,27980.49,0,111921.95,33054.61,,,
ORD0970,10/20/2025,Customer_098,Laptop,Electronics,East,2,53532.06,0,107064.13,26265.97,,,
ORD0971,2/22/2025,Customer_004,Keyboard,Accessories,South,4,2146.88,0.15,7299.41,2266.87,,,
ORD0972,11/19/2025,Customer_095,Smartphone,Electronics,East,4,28439.96,0.05,108071.84,14884.91,,,
ORD0973,11/19/2025,Customer_087,Printer,Electronics,East,2,14403.8,0.15,24486.45,4648.88,,,
ORD0974,1/9/2025,Customer_048,Backpack,Accessories,East,5,1699.59,0.05,8073.03,1405.98,,,
ORD0975,4/18/2025,Customer_025,Smartphone,Electronics,East,1,29665.56,0,29665.56,5220.48,,,
ORD0976,9/12/2025,Customer_028,Backpack,Accessories,North,3,1764.12,0,5292.36,1111.53,,,
ORD0977,9/15/2025,Customer_076,Laptop,Electronics,South,2,55216.54,0.05,104911.42,29572.93,,,
ORD0978,9/15/2025,Customer_073,Bookshelf,Furniture,East,3,7019.37,0.05,20005.19,2637.17,,,
ORD0979,12/23/2025,Customer_060,Smartphone,Electronics,North,5,28508.85,0.1,128289.83,24305.07,,,
ORD0980,9/14/2025,Customer_033,Bookshelf,Furniture,South,4,6895.02,0.1,24822.06,5416.74,,,
ORD0981,5/17/2025,Customer_087,Keyboard,Accessories,East,5,2215.6,0,11078.02,3356.32,,,
ORD0982,7/9/2025,Customer_055,Smartphone,Electronics,South,5,29110.69,0.2,116442.77,30419.64,,,
ORD0983,8/23/2025,Customer_035,Keyboard,Accessories,North,2,2324.49,0.05,4416.52,1022.29,,,
ORD0984,8/24/2025,Customer_017,Bookshelf,Furniture,North,5,6327.54,0.05,30055.83,6456.31,,,
ORD0985,7/5/2025,Customer_085,Office Chair,Furniture,North,5,9236.8,0.05,43874.81,7690.95,,,
ORD0986,10/29/2025,Customer_008,Printer,Electronics,South,3,14128.1,0.1,38145.87,9464.57,,,
ORD0987,6/26/2025,Customer_049,Mouse,Accessories,North,1,1243.82,0.05,1181.63,172.17,,,
ORD0988,12/26/2025,Customer_001,Bookshelf,Furniture,West,4,6166.06,0.1,22197.82,3796.93,,,
ORD0989,6/29/2025,Customer_031,Bookshelf,Furniture,South,4,6714.26,0.15,22828.5,6824.72,,,
ORD0990,8/13/2025,Customer_058,Backpack,Accessories,North,4,1932.55,0.15,6570.68,1558.39,,,
ORD0991,3/3/2025,Customer_090,Backpack,Accessories,West,4,1673.57,0,6694.28,1103.39,,,
ORD0992,12/11/2025,Customer_024,Mouse,Accessories,West,1,1154.69,0.15,981.48,273.04,,,
ORD0993,5/23/2025,Customer_095,Laptop,Electronics,West,2,54510.12,0,103569.23,21083.7,,,
ORD0994,8/12/2025,Customer_014,Laptop,Electronics,East,4,56269.97,0.15,191317.88,53848.67,,,
ORD0995,12/29/2025,Customer_054,Mouse,Accessories,North,5,1219.55,0.1,5487.97,715.88,,,
ORD0996,3/8/2025,Customer_062,Mouse,Accessories,North,3,1190.31,0.05,3392.38,659.14,,,
ORD0997,2/21/2025,Customer_091,Backpack,Accessories,North,5,1773.64,0.15,7537.99,1434.12,,,
ORD0998,5/16/2025,Customer_023,Laptop,Electronics,West,2,55675.82,0.05,105784.06,15887.84,,,
ORD0999,1/20/2025,Customer_016,Printer,Electronics,North,5,15070.84,0.1,67818.76,18941.63,,,
ORD1000,11/28/2025,Customer_017,Headphones,Electronics,East,5,3673.67,0.05,17449.95,4857.1,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,12/31/2025
